Path	Frame	Seconds	Speed	Linear Acceleration	Net-to-Gross Displacement Ratio	Rate of Change of Direction	Angular Velocity	Direction of Travel	Orientaiton	Rate of Change of Orientation
			(micrometers/second)	(micrometers/(second*second))		(degrees/second)	(degrees/second)	(degrees)	(degrees)	(degrees/second)
13	34	1.1	21.53218	186.49881	0.79283	427.66022	-277.35605	277.3558	90	-706.18616
13	35	1.13333	35.20322	-104.44855	0.80371	437.16913	368.46359	368.46359	42.92092	-35.4118
13	36	1.16667	14.56894	-288.6908	0.80922	452.22446	-118.89066	118.89084	87.63921	620.36511
13	37	1.2	15.95716	391.55484	0.809	429.24307	-202.37251	202.37228	84.27859	-265.42786
13	38	1.23333	40.6726	355.8168	0.81601	438.73297	354.60709	354.60709	69.94402	-238.36487
13	39	1.26667	39.67828	-372.63412	0.82616	452.88354	439.43085	439.43069	68.3876	365.40219
13	40	1.3	15.83032	-364.27371	0.82746	468.02835	417.01617	417.0163	94.30417	324.18594
13	41	1.33333	15.39337	253.35329	0.82743	480.68463	-159.85303	159.85291	90	-1414.5625
13	42	1.36667	32.72054	69.79052	0.82481	457.37149	-607.08789	607.08801	0	-113.66489
13	43	1.4	20.04607	-177.492	0.83199	440.2121	-98.52099	98.52127	82.42234	1236.33508
13	44	1.43333	20.88774	186.39731	0.83199	450.80341	184.29742	184.29749	82.42234	-19.19872
13	45	1.46667	32.47256	-139.1601	0.83815	452.4986	71.18802	71.1882	81.14243	140.97198
13	46	1.5	11.6104	-309.46234	0.84099	455.54929	267.69159	267.6915	91.82047	160.17072
13	47	1.53333	11.84173	131.86627	0.84099	470.3447	170.42993	170.42999	91.82047	-27.30709
13	48	1.56667	20.40149	-48.47206	0.84169	466.91129	-122.36894	122.36893	90	91.57116
13	49	1.6	8.61026	-115.79065	0.8432	462.18677	34.28968	34.2897	97.92522	118.87825
13	50	1.63333	12.68211	124.32459	0.8432	469.19727	2.17448	2.17438	97.92522	65.08884
13	51	1.66667	16.89857	-121.73578	0.84429	462.33173	-393.83081	393.83102	102.26447	-118.87825
13	52	1.7	4.56639	3.25195	0.84556	442.94186	235.65851	235.65857	90	-183.9671
13	53	1.73333	17.11537	295.01633	0.84556	478.0423	393.93048	393.93082	90	0
13	54	1.76667	24.23415	-140.03142	0.84481	469.20392	-428.91632	428.91632	90	203.84674
13	55	1.8	7.77994	-328.27374	0.84681	449.44788	516.96143	516.96118	103.58978	203.84674
13	56	1.83333	2.34923	-13.85331	0.84681	503.668	29.3976	29.39758	103.58978	-84.96265
13	57	1.86667	6.85638	50.68239	0.84544	451.40771	-1067.78369	1067.78369	97.92561	-203.84674
13	58	1.9	5.72806	19.43236	0.84674	432.48242	-2433.27954	2433.2793	90	-118.88409
13	59	1.93333	8.15187	292.78662	0.84674	289.18909	-2485.03516	2485.03516	90	0
13	60	1.96667	25.24717	147.40527	0.82299	266.81342	-484.72452	484.72458	90	0
13	61	2	17.97889	-37.40607	0.7702	256.87411	383.41602	383.41599	90	0
13	62	2.03333	22.75343	283.56451	0.7702	292.37448	256.73962	256.7395	90	118.87825
13	63	2.06667	36.88319	-87.93308	0.71192	273.99008	-652.8819	652.88202	97.92522	124.88434
13	64	2.1	16.89122	-338.47604	0.66873	248.84901	214.34621	214.34647	98.32562	6.00609
13	65	2.13333	14.31812	206.28891	0.66873	288.27985	317.2648	317.26477	98.32562	0
13	66	2.16667	30.64382	58.7378	0.63532	270	-503.71646	503.71649	98.32562	-249.76776
13	67	2.2	18.23398	-216.35588	0.59373	254.69875	56.67708	56.67709	81.67444	-357.73706
13	68	2.23333	16.22009	74.49952	0.59236	273.77847	241.40445	241.40465	74.47649	124.88342
13	69	2.26667	23.20061	-128.87831	0.55751	270.79239	-177.50162	177.50153	90	357.73615
13	70	2.3	7.6282	-266.79004	0.54087	261.94504	521.61041	521.61023	98.32556	124.88342
13	71	2.33333	5.41461	45.60894	0.54087	305.56641	675.32214	675.32178	98.32556	1044.16467
13	72	2.36667	10.6688	-2.35715	0.53138	306.96649	42.63073	42.63062	167.93654	1225.11658
13	73	2.4	5.25747	-58.13265	0.52261	308.40845	124.06917	124.06952	180	180.95192
13	74	2.43333	6.79329	80.58887	0.52261	315.23779	707.85925	707.85919	180	-1350
13	75	2.46667	10.63006	3.20568	0.51241	355.59906	1188.80591	1188.80591	90	-1509.67847
13	76	2.5	7.007	-10.31713	0.51425	394.49152	843.89935	843.89966	79.35477	-159.6785
13	77	2.53333	9.94225	94.46806	0.51425	411.85904	712.49823	712.49817	79.35477	159.6785
13	78	2.56667	13.30487	-46.23484	0.51926	441.99139	1152.22327	1152.22314	90	159.6785
13	79	2.6	6.85993	-158.17104	0.52041	488.67392	746.06543	746.06555	90	0
13	80	2.63333	2.76014	57.98632	0.52041	491.7291	1038.32166	1038.32202	90	-191.80435
13	81	2.66667	10.72568	107.64609	0.52074	557.89539	1213.2926	1213.29211	77.21304	0
13	82	2.7	9.93654	19.67836	0.50527	572.61523	890.52979	890.52979	90	191.80435
13	83	2.73333	12.03757	111.50325	0.50527	617.26404	1285.1759	1285.17603	90	-1350
13	84	2.76667	17.37009	-8.77813	0.48207	658.29364	1269.89038	1269.89038	0	-1350
13	85	2.8	11.45236	-180.66536	0.47308	701.9234	-1052.60852	1052.6084	0	0
13	86	2.83333	5.32573	77.48394	0.47308	588.11975	-1776.08923	1776.09009	0	0
13	87	2.86667	16.61796	89.87597	0.4642	583.5174	-101.49387	101.49353	0	-1064.17041
13	88	2.9	11.31747	65.59976	0.44676	581.35352	1104.44189	1104.44189	-70.94469	-1064.17041
13	89	2.93333	20.99128	375.45868	0.44676	657.14685	927.90167	927.90161	-70.94469	125.24345
13	90	2.96667	36.34805	-63.54455	0.41539	643.21362	-472.37161	472.37091	-62.59513	-411.35663
13	91	3	16.75497	-314.19092	0.38752	625.65546	39.04686	39.04633	-98.36847	-536.6001
13	92	3.03333	15.40198	272.17136	0.38752	645.81671	346.66177	346.66168	-98.36847	162.83134
13	93	3.06667	34.89973	61.98375	0.36485	648.76624	79.12002	79.11987	-87.51305	125.52704
13	94	3.1	19.53423	-181.21611	0.33866	651.09137	-179.7713	179.77112	-90	-37.30431
13	95	3.13333	22.81866	254.95914	0.33866	636.78149	-210.44814	210.44769	-90	199.95918
13	96	3.16667	36.53151	-136.57617	0.30685	637.06152	11.19064	11.19049	-76.66939	0
13	97	3.2	13.71358	-321.34091	0.28874	637.52753	258.64566	258.64563	-90	-199.95918
13	98	3.23333	15.10878	265.58591	0.28874	654.30457	212.77953	212.77954	-90	1350
13	99	3.26667	31.41931	18.47239	0.27235	651.71283	-74.82069	74.82056	0	2700
13	100	3.3	16.34027	-252.44443	0.25469	649.31653	-235.47481	235.47546	90	1350
13	101	3.33333	14.58968	317.7843	0.25469	636.01447	71.74207	71.74164	90	118.88329
13	102	3.36667	37.52589	142.4532	0.23771	654.0993	433.83975	433.84003	97.92555	183.96675
13	103	3.4	24.08656	-321.06006	0.22065	664.93713	-206.75031	206.74988	102.26445	65.08347
13	104	3.43333	16.12189	169.75087	0.22065	640.31598	-128.68179	128.68195	102.26445	289.54718
13	105	3.46667	35.40328	64.19626	0.20518	656.35834	429.84232	429.84192	121.5676	1166.0332
13	106	3.5	20.40164	-94.2998	0.19593	668.97211	-45.54503	45.54474	180	876.48608
13	107	3.53333	29.11663	353.13931	0.19593	653.32202	-184.83072	184.83032	180	-1097.71289
13	108	3.56667	43.94426	-212.16226	0.17927	656.65009	147.15396	147.15363	106.81914	-632.61658
13	109	3.6	14.97248	-418.18933	0.17481	663.13226	345.11078	345.11078	137.82556	465.09637
13	110	3.63333	16.06497	257.36298	0.17481	679.65747	247.87764	247.87811	137.82556	632.61658
13	111	3.66667	32.13001	-481.95105	0.17561	679.65747	0	0	180	1265.23315
										
13		Mean	20.44778	-5.97544	0.62818	449.43502	159.26057	464.78219	74.58106	38.18206
13		STD	11.00704	218.27919	0.23542	155.29685	719.20661	571.48893	67.58327	727.22194
										
14	8	0.23333	8.49529	-127.42918	1	147.76131	0	0	-180	-811.17688
14	9	0.26667	4.24765	-1.49898	1	147.76131	-2451.29297	2451.29297	-207.03923	-405.58844
14	10	0.3	8.39535	161.17307	1	-15.65822	-2346.8103	2346.8103	-207.03923	-250.32738
14	11	0.33333	14.99252	-24.88269	0.35522	-8.69271	234.87334	234.87335	-223.72772	-220.82794
14	12	0.36667	6.73651	-158.22394	0.57935	0	-1365.04968	1365.04968	-221.76109	29.49944
14	13	0.4	4.44425	113.60254	0.57935	-99.69602	-599.88428	599.88428	-221.76109	-96.38329
14	14	0.43333	14.31001	123.28711	0.47674	-39.99229	1160.14453	1160.14453	-228.18665	37.42332
14	15	0.46667	12.66339	-198.62508	0.65834	-22.35305	-1444.40735	1444.40723	-219.2662	133.80661
14	16	0.5	1.06834	26.83524	0.65834	-136.2861	-199.71056	199.71059	-219.2662	46.08261
14	17	0.53333	14.45241	193.18152	0.62869	-35.66709	1529.13245	1529.13245	-216.19403	-148.25798
14	18	0.56667	13.94711	-75.38436	0.7319	-34.34394	-62.97572	62.97569	-229.15007	-105.00847
14	19	0.6	9.42679	23.79085	0.70298	-39.86547	-58.40307	58.40309	-223.1946	53.89526
14	20	0.63333	15.53316	-62.98878	0.74941	-38.23748	-14.22217	14.2222	-225.55705	17.67197
14	21	0.66667	5.22753	-58.93168	0.76732	-40.81362	295.64801	295.64801	-222.01646	-24.00169
14	22	0.7	11.60438	145.67204	0.76097	-18.52761	115.27406	115.27411	-227.15717	-59.92104
14	23	0.73333	14.939	-107.99457	0.79348	-33.12868	-774.05792	774.05786	-226.0112	24.00169
14	24	0.76667	4.40475	-100.69662	0.79212	-70.13147	-137.96039	137.96042	-225.55705	6.81221
14	25	0.8	8.2259	91.02501	0.79212	-42.32604	573.03638	573.03638	-225.55705	-72.06345
14	26	0.83333	10.47308	-97.47966	0.809	-31.92905	1169.78064	1169.78064	-230.36128	-72.0639
14	27	0.86667	1.72725	-45.38211	0.81012	35.65934	-19.15266	19.15266	-230.36131	144.62036
14	28	0.9	7.44761	125.00156	0.77827	-33.20589	-936.45996	936.45996	-220.71992	43.76198
14	29	0.93333	10.06069	-89.86334	0.79719	-26.77133	833.33832	833.33832	-227.44385	-0.00069
14	30	0.96667	1.45672	-7.51398	0.79445	22.35	101.24786	101.24786	-220.71997	100.85815
14	31	1	9.55976	111.32997	0.79445	-20.02147	-684.71991	684.71997	-220.71997	-130.87761
14	32	1.03333	8.87872	7.51109	0.80977	-23.298	2598.72974	2598.72974	-229.44514	25.08202
14	33	1.06667	10.0605	21.98233	0.7989	153.22717	398.28897	398.28897	-219.04784	741.67719
14	34	1.1	10.3442	107.01665	0.66669	3.2546	-2501.63477	2501.63452	-180	30.27603
14	35	1.13333	17.19494	-137.95848	0.70468	-13.54847	-2029.06458	2029.06458	-217.02943	-432.52008
14	36	1.16667	1.14697	-144.48872	0.68531	-132.01637	-84.68437	84.68436	-208.83467	118.35434
14	37	1.2	7.56236	169.43895	0.68783	-19.19409	1865.62708	1865.6272	-209.13914	74.29184
14	38	1.23333	12.4429	72.55637	0.69925	-7.64123	320.63962	320.63959	-203.88188	194.42848
14	39	1.26667	12.39945	-93.10914	0.70723	2.18188	204.01259	204.01259	-196.17725	152.40303
14	40	1.3	6.23563	-96.00188	0.71284	5.95961	219.76569	219.76569	-193.72168	36.8335
14	41	1.33333	5.99932	196.10741	0.71284	16.83293	137.34163	137.34163	-193.72168	250.31181
14	42	1.36667	19.30945	99.84828	0.71469	15.11572	45.8122	45.81219	-177.03423	335.23615
14	43	1.4	12.65588	-232.60756	0.72218	19.88708	-74.17223	74.17223	-171.3726	33.68271
14	44	1.43333	3.80228	-3.26985	0.71013	10.1709	-310.34943	310.3494	-174.78871	115.21706
14	45	1.46667	12.43789	58.43383	0.71644	-0.80289	-134.54366	134.54366	-163.69147	211.9178
14	46	1.5	7.69787	-134.03767	0.72519	1.20132	-90.50058	90.50059	-160.66086	45.45914
14	47	1.53333	3.50204	-1.99998	0.72519	-6.83626	56.06857	56.06857	-160.66086	100.33974
14	48	1.56667	7.56454	10.4317	0.72959	4.93923	323.6806	323.6806	-153.97154	69.82864
14	49	1.6	4.19749	-70.02348	0.7321	14.74245	1011.1795	1011.1795	-156.00562	-30.51109
14	50	1.63333	2.89631	23.50134	0.7321	72.3512	405.27322	405.27319	-156.00562	-68.55583
14	51	1.66667	5.76425	34.33329	0.72266	41.76066	-868.35797	868.35803	-160.576	41.31546
14	52	1.7	5.18519	7.90973	0.72472	14.46066	251.36679	251.36679	-153.25125	40.51575
14	53	1.73333	6.29156	121.30324	0.72622	58.51845	366.93295	366.93295	-157.87495	-53.38348
14	54	1.76667	13.27208	56.33081	0.71077	38.92286	-625.51154	625.51154	-156.81015	17.64084
14	55	1.8	10.04695	-80.60026	0.71637	16.81768	667.28192	667.28186	-156.6989	-44.0799
14	56	1.83333	7.89873	119.59758	0.71758	83.40832	831.71472	831.71472	-159.74881	207.05177
14	57	1.86667	18.02012	40.65783	0.68791	72.26533	-375.24573	375.2457	-142.89545	300.10529
14	58	1.9	10.60925	-223.69359	0.67713	58.39194	-937.10602	937.10602	-139.74179	47.30484
14	59	1.93333	3.10722	-44.4849	0.67713	9.79159	-371.01511	371.01511	-139.74179	-112.02942
14	60	1.96667	7.64359	27.85018	0.68069	33.6576	578.04993	578.04993	-147.21042	-126.32744
14	61	2	4.96389	36.27058	0.67948	48.32825	-95.27728	95.27727	-148.16362	-14.29802
14	62	2.03333	10.06163	22.70669	0.67948	27.30578	596.69043	596.69049	-148.16362	28.54317
14	63	2.06667	6.47767	-17.09018	0.68658	88.10762	2110.0752	2110.0752	-146.26074	-0.02243
14	64	2.1	8.92228	79.71912	0.63339	167.97746	-956.90021	956.90027	-148.16512	-28.5656
14	65	2.13333	11.79228	120.22857	0.63339	24.31427	-2035.88538	2035.88538	-148.16512	-139.76692
14	66	2.16667	16.93752	-94.31519	0.64461	32.25177	377.17224	377.17227	-157.48291	-153.06908
14	67	2.2	5.5046	-144.03857	0.64503	49.45909	-518.81134	518.81128	-158.36972	-13.30215
14	68	2.23333	7.33495	109.82764	0.64503	-2.33565	-529.50763	529.50763	-158.36972	-74.69696
14	69	2.26667	12.82644	-17.68006	0.65351	14.15858	543.9928	543.99286	-163.34952	-129.94972
14	70	2.3	6.15628	-59.85824	0.65742	33.93054	49.33319	49.33318	-167.03304	-55.25276
14	71	2.33333	8.8359	163.61768	0.65742	17.44746	80.4431	80.4431	-167.03304	95.99831
14	72	2.36667	17.06412	9.25634	0.66602	39.29341	633.00159	633.00159	-160.63315	79.32838
14	73	2.4	9.45298	-162.88515	0.66324	59.64756	-519.57813	519.57813	-161.74448	-16.66992
14	74	2.43333	6.20511	50.10294	0.66324	4.65487	-686.44708	686.44702	-161.74448	65.56114
14	75	2.46667	12.79318	1.196	0.66947	13.88442	269.89627	269.89627	-157.37373	118.24516
14	76	2.5	6.28484	-1.09996	0.67515	22.64795	112.21983	112.21982	-153.86147	31.6214
14	77	2.53333	12.71985	196.19577	0.67294	21.36575	46.18646	46.18647	-155.26564	-20.30525
14	78	2.56667	19.36456	-96.1437	0.68379	25.72705	205.5267	205.52673	-155.21515	2.88506
14	79	2.6	6.31027	-91.08775	0.68726	35.06753	-20.54212	20.54214	-155.0733	2.12769
14	80	2.63333	13.29205	239.03094	0.68726	24.35757	-43.97852	43.97856	-155.0733	-0.70587
14	81	2.66667	22.24567	-60.59372	0.69686	32.13562	284.83646	284.83646	-155.12036	-55.61325
14	82	2.7	9.25247	-296.46799	0.6999	43.34667	196.86292	196.86293	-158.78085	-54.90738
14	83	2.73333	2.48113	81.51254	0.6999	45.25982	-357.52454	357.52457	-158.78085	159.54735
14	84	2.76667	14.68664	150.25912	0.70062	19.5117	-460.43039	460.43036	-148.14436	209.47792
14	85	2.8	12.49841	-166.94702	0.70988	14.56446	145.93045	145.93045	-144.81566	49.93057
14	86	2.83333	3.55683	-79.32985	0.70988	29.2404	639.96228	639.96228	-144.81566	102.84691
14	87	2.86667	7.20975	12.61707	0.71194	57.22861	754.39911	754.39917	-137.9592	-10.93826
14	88	2.9	4.39797	58.24837	0.70812	79.53368	-418.70621	418.70621	-145.54488	-113.78517
14	89	2.93333	11.09298	127.85355	0.70812	29.31487	-663.28125	663.28125	-145.54488	82.9541
14	90	2.96667	12.92154	-133.14302	0.71455	35.31493	563.08636	563.08636	-140.0146	-28.67592
14	91	3	2.21678	-17.14624	0.71379	66.85396	122.85352	122.85353	-147.4566	-111.63002
14	92	3.03333	11.77846	330.31277	0.71379	43.50516	-340.23877	340.23874	-147.4566	117.19872
14	93	3.06667	24.23763	10.23385	0.7177	44.17138	19.43928	19.43928	-139.64336	102.52167
14	94	3.1	12.46072	-324.51099	0.72156	44.80111	-72.79839	72.79839	-140.62183	-14.67705
14	95	3.13333	2.60356	-153.02528	0.72156	39.31815	-324.13132	324.13135	-140.62183	-70.98381
14	96	3.16667	2.25903	-27.61473	0.72264	23.19236	-1869.52966	1869.52979	-145.35408	-91.52321
14	97	3.2	0.76258	47.92211	0.72112	-85.31717	-3831.53076	3831.53076	-146.72337	-20.5394
14	98	3.23333	5.45384	113.15643	0.72112	-232.24303	-1396.83362	1396.83362	-146.72337	3.68202
14	99	3.26667	8.30634	19.07674	0.70775	-178.43941	1420.16809	1420.16809	-146.47791	32.87819
14	100	3.3	6.72562	56.91034	0.68446	-137.56516	31.45259	31.45248	-144.53149	29.19617
14	101	3.33333	12.10036	204.04718	0.68446	-176.34258	-327.38358	327.38342	-144.53149	51.03081
14	102	3.36667	20.32877	-46.01449	0.64181	-159.39072	557.7052	557.70514	-141.12944	65.28305
14	103	3.4	9.03273	-138.60809	0.61193	-139.16223	42.61087	42.6107	-140.17929	13.30307
14	104	3.43333	11.08823	205.91028	0.61179	-156.55	-292.22458	292.22443	-140.24257	-142.9882
14	105	3.46667	22.76008	5.03576	0.57506	-158.64386	-92.12024	92.12013	-149.71184	-1.5239
14	106	3.5	11.42394	-131.48883	0.53949	-162.69135	-119.04522	119.04533	-140.34416	140.51514
14	107	3.53333	13.99416	174.23674	0.53949	-166.58022	31.15534	31.1554	-140.34416	-134.74617
14	108	3.56667	23.03973	-71.36346	0.49799	-160.61432	225.39096	225.39116	-149.32724	-365.43158
14	109	3.6	9.2366	-163.67191	0.47241	-151.55414	-243.16264	243.16269	-164.70627	-230.68542
14	110	3.63333	12.12827	247.82616	0.47241	-176.82516	-269.74762	269.74777	-164.70627	-131.54572
14	111	3.66667	25.75834	25.28595	0.43973	-169.53732	205.23579	205.23582	-173.47598	-57.8437
14	112	3.7	13.814	-259.39053	0.4039	-163.14278	-169.28859	169.28856	-168.56252	73.70201
14	113	3.73333	8.46564	112.49132	0.4039	-180.82323	-282.69611	282.69608	-168.56252	-15.83084
14	114	3.76667	21.31342	65.77569	0.38327	-181.98918	-29.01056	29.01054	-169.6179	-71.51459
14	115	3.8	12.85069	-162.14522	0.35341	-182.75726	122.39994	122.39983	-173.33015	-55.68375
14	116	3.83333	10.50374	88.13805	0.35341	-173.82919	-47.83237	47.83241	-173.33015	24.82887
14	117	3.86667	18.72655	-26.46335	0.32939	-185.94609	-400.94012	400.94009	-171.6749	-121.43005
14	118	3.9	8.73951	-123.55319	0.31281	-200.55853	-41.18689	41.18683	-181.42549	-146.25893
14	119	3.93333	10.48968	198.83223	0.31281	-188.69188	236.2368	236.23672	-181.42549	-128.07289
14	120	3.96667	21.995	8.52011	0.29189	-184.80942	130.68185	130.68192	-189.96368	-128.07243
14	121	4	11.05768	-237.78619	0.26891	-179.97975	-198.42337	198.42339	-189.96365	20.46799
14	122	4.03333	6.14258	135.77991	0.26927	-198.03764	-226.49544	226.49551	-188.59915	20.91797
14	123	4.06667	20.10968	109.46799	0.25811	-195.07945	72.71159	72.71164	-188.56912	-98.17772
14	124	4.1	13.44045	-146.4662	0.23561	-193.1902	-166.98906	166.98898	-195.14433	-98.62816
14	125	4.13333	10.34526	60.69965	0.23561	-206.21205	-238.22279	238.22273	-195.14433	39.22531
14	126	4.16667	17.48709	-88.79709	0.22203	-209.07172	-172.58154	172.58171	-192.52931	6.40846
14	127	4.2	4.42546	-166.04573	0.21445	-217.7175	-85.56616	85.56633	-194.7171	50.45357
14	128	4.23333	6.41738	227.60803	0.21593	-214.77614	146.01657	146.01677	-189.16574	70.89844
14	129	4.26667	19.59933	60.73133	0.20669	-207.98305	156.3569	156.35696	-189.99054	-58.05336
14	130	4.3	10.46613	-214.67099	0.19545	-204.35234	150.1778	150.17761	-193.03596	-45.68138
14	131	4.33333	5.28793	44.41843	0.19545	-197.97121	-23.64519	23.6451	-193.03596	-139.17572
14	132	4.36667	13.42736	44.02611	0.18951	-205.92868	-195.97516	195.97504	-202.31435	36.80923
14	133	4.4	8.223	-22.77414	0.18336	-211.03621	107.76314	107.76306	-190.58202	175.98495
14	134	4.43333	11.90908	174.1181	0.18336	-198.74448	-9.48856	9.48853	-190.58202	-110.52177
14	135	4.46667	19.83087	-34.30984	0.17249	-211.66878	-405.21011	405.21011	-197.95013	-110.90652
14	136	4.5	9.62176	-176.27647	0.17211	-225.75848	-57.8775	57.87758	-197.97578	6.54556
14	137	4.53333	8.07911	-51.59316	0.17118	-215.52728	615.56207	615.56213	-197.51376	-108.50693
14	138	4.56667	6.18222	-40.40974	0.16975	-184.72101	2091.0542	2091.0542	-205.20958	29.87228
14	139	4.6	5.38513	10.54113	0.16393	-76.12367	2071.06592	2071.06592	-195.52228	53.69064
14	140	4.63333	6.88496	184.57018	0.16355	-46.64995	774.96136	774.96136	-201.6302	5.80284
14	141	4.66667	17.6898	104.63144	0.16098	-24.45958	469.5224	469.52237	-195.13542	75.80177
14	142	4.7	13.86039	-122.45116	0.16656	-15.34846	-174.3508	174.35083	-196.57675	-21.61995
14	143	4.73333	9.52639	6.63425	0.16656	-36.08297	-217.68735	217.68735	-196.57675	-158.75954
14	144	4.76667	14.30267	-68.77399	0.16703	-29.86095	274.23627	274.23627	-207.16072	-167.13135
14	145	4.8	4.94146	-6.44092	0.1695	-17.80055	-102.83537	102.83535	-207.71884	-8.37181
14	146	4.83333	13.87328	147.72121	0.1695	-36.71664	-157.62509	157.62509	-207.71884	-7.61742
14	147	4.86667	14.78954	-161.81593	0.17201	-28.30889	427.40958	427.40958	-208.22667	20.29816
14	148	4.9	3.08555	-115.00988	0.17446	-8.22266	333.32864	333.32864	-206.36563	30.01602
14	149	4.93333	7.12222	181.45457	0.17408	-6.08698	-269.09439	269.09439	-206.2256	50.51537
14	150	4.96667	15.18252	56.08308	0.17986	-26.16229	-581.57227	581.57227	-202.99794	-143.89549
14	151	5	10.86109	-127.30857	0.18132	-44.85847	-139.50369	139.50368	-215.81863	-192.31041
14	152	5.03333	6.69528	38.48697	0.18132	-35.46254	202.1459	202.14592	-215.81863	14.90959
14	153	5.06667	13.42689	1.05132	0.18389	-31.38207	121.77841	121.77841	-214.82466	-30.12428
14	154	5.1	6.76537	-191.83336	0.18768	-27.34398	1149.60303	1149.60303	-217.82692	-45.03387
14	155	5.13333	0.638	13.7339	0.18768	45.25813	1534.53699	1534.53699	-217.82692	-47.57172
14	156	5.16667	7.68096	97.4369	0.18826	74.95849	483.60004	483.6001	-220.99837	-121.08421
14	157	5.2	7.13379	-39.47547	0.19173	77.49814	1078.32581	1078.32581	-225.8992	-73.5125
14	158	5.23333	5.04926	11.41181	0.19173	146.84688	840.35767	840.35773	-225.8992	-18.26363
14	159	5.26667	7.89458	-27.73414	0.18732	133.52199	-519.71783	519.7179	-227.11678	-47.90703
14	160	5.3	3.20032	42.00409	0.18688	112.19902	-846.95398	846.95398	-229.093	-29.6434
14	161	5.33333	10.69485	235.66507	0.18688	77.05839	-84.62822	84.62826	-229.093	28.21083
14	162	5.36667	18.91133	3.85859	0.19299	106.55714	873.58472	873.58466	-227.21228	-160.18799
